Sample ID,Date,Site name,Day,Month,Year,Time,Time rounded,Notes,Temperature (oC),pH,Gran alkalinity μeq/L,Suspended solids mg/L,Soluble reactive phosphorus (μg/L),Total dissolved phosphorus (μg/L),Total phosphorus (μg/L),Total reactive phosphorus (μg/l),Dissolved ammonium (NH4) (mg/l),Dissolved silicon (mg Si/L) ,Chlorophyll-a (μg/L),Dissolved fluoride (mg F/L),Dissolved chloride (mg Cl/L),Dissolved nitrite (mg NO2/L),Dissolved nitrate (NO3),Dissolved Nitrate-N (mg N/L),Dissolved sulphate (mg SO4/L),Total dissolved nitrogen (mg N/L),N check,Dissolved organic carbon (mg/L),Field pH,Conductivity,Eh,DO Temp,% DO,DO     mg/l,,Dissolved Al (ppm),Dissolved B (ppb),Dissolved Ca (ppm),Dissolved Fe (ug/l)),Dissolved K (mg/l),Dissolved Mg (mg/l),Dissolved Na (mg/l),Dissolved P (ppm),Dissolved S (ppm),Dissolved Si (ppm),Dissolved Mn (ug/l),Dissolved Zn (ug/l),Dissolved Cu (ug/l),,Total Na (mg/l),Total Ca (mg/l),Total Mg (mg/l),Total B (ug/l),Total Fe (ug/l),Total Mn (ug/l),Total Zn (ug/l),Total Cu (ug/l),Total Al (ug/l),,Mean daily flow (m3/s),,Site,Date,Green_diatoms,Green_meso,Green meso 2,Green_pico,Crypto 1,Crypto 2,Crypto 3,Cyano1,Cyano2,Cyano3,Cyano4,,,,,,,
TC20,28/02/11,Kennet at Woolhampton,28,2,11,14:52,14:45,,7.3,7.92,4298,11.43,40,43,76,,0.027,7.08,12.02,0.12,23.35,0.02,25.71,5.81,20.76,6.58,5.82,NA,,,,,,,,2.1,23.0,109.0,17.3,2.3,2.4,12.3,,,,5.6,2.4,0.5,,12.3,110.5,2.4,22.9,180.8,10.1,4.4,0.9,56.7,,12.30,,Thames_PP_20,01/03/2011,1530,1395,212,1448,29,14,0,72,130,0,34,,,,,,,
TC20,07/03/11,Kennet at Woolhampton,7,3,11,15:17,15:15,,7.6,8.02,4600,,23,44,67,,0.012,7.11,5.41,0.14,23.93,0.02,28.59,6.46,21.33,7.09,6.46,NA,,,,,,,,8.7,22.7,117.7,29.9,2.3,2.3,12.2,,,,5.1,2.1,0.4,,11.8,118.4,2.3,22.0,104.3,7.0,3.1,0.7,29.4,,9.57,,Thames_PP_20,08/03/2011,1472,1005,144,601,34,29,0,144,38,5,19,,,,,,,
TC20,14/03/11,Kennet at Woolhampton,14,3,11,16:04,16:00,,9.2,8.02,4697,6.53,30,33,58,,0.035,6.42,7.91,0.13,23.82,0.03,28.48,6.43,20.93,7.09,6.46,NA,,,,,,,,0.2,22.5,115.3,6.9,2.3,2.2,11.8,,,,3.6,2.1,0.6,,11.7,115.3,2.2,21.8,99.0,6.5,4.2,1.4,30.6,,9.47,,Thames_PP_20,15/03/2011,1972,2097,188,731,34,19,5,159,43,0,48,,,,,,,
TC20,21/03/11,Kennet at Woolhampton,21,3,11,16:32,16:30,,9.8,8.03,4459,9.88,14,19,53,,0.024,5.85,6.83,0.10,23.38,0.02,27.33,6.17,20.69,6.60,6.19,NA,,,,,,,,3.0,22.2,113.6,9.7,2.2,2.3,12.1,,,,4.1,1.8,0.7,,11.9,118.0,2.2,21.7,115.3,7.5,4.2,1.1,36.3,,9.34,,Thames_PP_20,22/03/2011,2934,3040,178,1140,135,38,5,221,87,0,48,,,,,,,
TC20,28/03/11,Kennet at Woolhampton,28,3,11,16:39,16:45,,11.3,7.83,3871,,2,16,48,,0.035,5.08,18.74,0.11,23.65,0.04,26.93,6.08,20.80,7.28,6.11,NA,,,,,,,,6.8,20.8,110.2,9.0,2.2,2.1,12.0,,,,3.0,1.8,0.4,,11.9,112.3,2.1,20.4,112.0,6.6,3.6,1.4,32.3,,9.00,,Thames_PP_20,29/03/2011,2746,2059,231,717,38,58,0,240,63,0,48,,,,,,,
TC20,05/04/11,Kennet at Woolhampton,5,4,11,9:45,9:45,,10,7.88,4743,10.27,12,19,55,,0.025,5.63,15.56,0.09,21.22,0.05,25.64,5.79,18.68,6.21,5.81,NA,,,,,,,,-2.7,20.2,113.8,7.2,2.0,2.1,11.1,,,,3.6,2.5,0.5,,10.9,116.6,2.1,19.9,111.5,7.7,3.3,0.5,33.5,,8.81,,Thames_PP_20,06/04/2011,2323,2718,231,895,77,43,10,202,130,0,48,,,,,,,
TC20,11/04/11,Kennet at Woolhampton,11,4,11,11:42,11:45,BST,13.3,7.87,4212,11.16,3,12,49,,0.003,5.14,13.99,0.11,20.93,0.02,25.22,5.69,18.09,6.29,5.70,NA,,,,,,,,1.9,20.6,109.8,10.5,1.9,2.1,11.1,,,,3.5,2.2,0.4,,10.4,110.8,2.0,19.4,120.7,7.7,3.3,0.8,36.2,,7.99,,Thames_PP_20,12/04/2011,3814,7811,635,957,111,38,24,101,120,0,111,,,,,,,
TC20,18/04/11,Kennet at Woolhampton,18,4,11,16:00,16:00,BST,13.6,7.75,4304,,4,32,54,,0.017,5.24,16.47,0.13,22.37,0.01,26.97,6.09,18.98,6.56,6.10,NA,,,,,,,,4.8,20.9,106.5,13.5,2.1,2.1,11.8,,,,3.6,2.1,0.9,,11.5,110.0,2.1,20.1,113.8,7.0,4.0,0.8,31.8,,7.60,,Thames_PP_20,19/04/2011,3689,13034,303,1125,106,106,24,346,255,5,106,,,,,,,
TC20,26/04/11,Kennet at Woolhampton,26,4,11,10:30,10:30,,14.6,7.79,4228,12.27,6,16,58,,0.027,4.85,23.06,0.12,21.15,0.04,23.78,5.37,18.21,5.78,5.39,NA,,,,,,,,-0.3,20.0,101.3,7.3,1.9,2.0,10.9,,,,2.9,1.4,0.3,,11.2,109.2,2.1,20.3,127.6,8.4,3.5,1.0,37.6,,6.85,,Thames_PP_20,27/04/2011,3631,12717,563,1539,82,67,19,476,832,10,178,,,,,,,
TC20,03/05/11,Kennet at Woolhampton,3,5,11,14:01,14:00,GMT,13.9,7.9,4335,9.68,3,13,42,,0.017,5.32,16.92,0.12,21.43,0.06,24.22,5.47,17.80,5.80,5.48,NA,,,,,,,,3.9,20.6,105.3,12.1,1.9,2.1,11.5,,,,2.6,1.7,0.3,,11.2,106.5,2.0,19.3,87.7,6.3,3.2,0.9,26.3,,6.25,,Thames_PP_20,04/05/2011,4305,6479,284,1318,139,154,34,375,457,10,77,,,,,,,
TC20,09/05/11,Kennet at Woolhampton,9,5,11,15:25,15:30,,16.1,7.91,4271,,8,24,72,,0.008,6.15,17.85,0.12,23.18,0.09,21.30,4.81,17.76,5.35,4.82,NA,,,,,,,,-0.1,22.1,104.5,20.0,2.4,2.1,12.4,,,,4.4,3.5,0.6,,12.2,106.1,2.1,22.0,155.4,9.1,5.7,1.4,50.7,,7.18,,Thames_PP_20,10/05/2011,3636,7753,707,3458,192,293,19,289,774,24,173,,,,,,,
TC20,17/05/11,Kennet at Woolhampton,17,5,11,14:36,14:30,,14.3,7.85,4328,9.84,24,30,61,,0.012,6.70,9.40,0.13,22.59,0.12,23.66,5.34,17.71,6.09,5.35,NA,,,,,,,,0.8,21.2,111.0,10.2,2.1,2.1,12.3,,,,3.1,2.5,0.3,,12.0,113.8,2.1,20.7,111.1,6.7,3.1,1.0,38.3,,5.91,,Thames_PP_20,18/05/2011,1472,5219,346,2025,293,111,10,481,385,5,82,,,,,,,
TC20,23/05/11,Kennet at Woolhampton,23,5,11,9:01,9:00,,14.2,7.99,4377,10.18,3,32,67,,0.003,6.61,13.66,0.12,22.48,0.05,23.79,5.37,17.69,6.28,5.37,NA,,,,,,,,0.6,21.0,108.5,11.9,2.1,2.0,12.0,,,,3.2,3.0,0.3,,12.4,111.8,2.1,21.3,114.7,7.7,5.0,1.0,31.1,,5.38,,Thames_PP_20,24/05/2011,1736,7652,1068,4310,202,48,10,327,784,0,120,,,,,,,
TC20,31/05/11,Kennet at Woolhampton,31,5,11,14:18,14:15,,15.1,7.86,3929,,26,47,56,,0.027,7.02,10.25,0.13,21.51,0.20,22.92,5.18,17.06,6.07,5.20,NA,,,,,,,,-1.3,20.0,106.0,10.2,1.9,2.0,11.2,,,,3.0,2.0,0.3,,11.3,109.1,2.0,20.0,127.9,7.7,5.5,1.5,37.2,,5.46,,Thames_PP_20,31/05/2011,683,3376,438,2713,125,154,10,404,1982,5,101,,,,,,,
TC20,06/06/11,Kennet at Woolhampton,6,6,11,11:27,11:30,,14.8,8.01,4556,10.78,23,37,63,,0.036,6.97,4.96,0.12,21.89,0.03,21.91,4.95,17.14,5.04,4.97,2.04,,,,,,,,-3.3,20.9,104.5,11.8,2.0,2.0,11.8,,,,3.0,3.3,1.5,,11.8,107.7,2.0,20.7,105.2,7.4,4.0,0.8,32.2,,5.17,,Thames_PP_20,07/06/2011,919,3251,683,3155,91,207,19,289,957,29,63,,,,,,,
TC20,13/06/11,Kennet at Woolhampton,13,6,11,9:35,9:30,,15.1,7.95,4302,9.27,17,27,60,,0.028,6.77,6.24,0.12,22.85,0.07,20.92,4.72,17.77,4.90,4.74,2.32,,,,,,,,1.4,21.8,104.5,15.5,2.3,2.0,13.3,,,,3.4,3.1,0.8,,13.6,107.8,2.1,21.8,123.9,7.9,4.3,1.4,34.9,,6.08,,Thames_PP_20,14/06/2011,1049,3078,375,2342,91,82,5,442,981,14,34,,,,,,,
TC20,21/06/11,Kennet at Woolhampton,21,6,11,12:10,12:15,,16,8.01,4570,,26,39,56,,0.059,6.77,9.90,0.12,23.09,0.03,21.83,4.93,18.46,5.23,4.97,1.82,,,,,,,,3.7,21.2,105.4,11.6,2.2,2.1,13.3,,,,3.0,3.4,0.8,,13.2,110.4,2.1,20.9,104.5,7.3,5.6,1.6,30.4,,5.02,,Thames_PP_20,22/06/2011,1558,5223,683,3814,120,135,19,404,2895,34,96,,,,,,,
TC20,27/06/11,Kennet at Woolhampton,27,6,11,13:35,13:30,,20.2,8.01,4336,9.02,19,37,67,,0.023,3.17,9.03,0.12,22.37,0.03,21.37,4.83,17.20,5.15,4.84,1.91,,,,,,,,0.4,21.5,104.7,10.3,2.1,2.0,12.1,,,,2.6,2.7,1.3,,12.1,109.4,2.1,21.6,104.2,7.2,4.5,1.3,34.8,,4.49,,Thames_PP_20,28/06/2011,1279,4411,500,3112,106,87,5,481,2381,38,77,,,,,,,
TC20,04/07/11,Kennet at Woolhampton,4,7,11,14:11,14:15,,17.6,8.03,4367,7.86,11,67,76,,0.005,6.95,7.44,0.14,22.43,0.04,20.94,4.73,17.90,4.70,4.73,2.03,,,,,,,,-1.5,21.6,104.5,13.6,2.0,2.1,12.5,,,,3.1,4.1,0.9,,12.8,106.8,2.1,21.3,90.7,6.6,10.2,0.8,35.3,,4.21,,Thames_PP_20,05/07/2011,798,6055,736,4564,63,82,72,375,1582,58,63,,,,,,,
TC20,11/07/11,Kennet at Woolhampton,11,7,11,10:20,10:15,,16,7.98,4400,,60,73,99,,0.051,7.08,4.14,0.14,23.77,0.07,20.22,4.56,17.72,4.80,4.60,2.50,,,,,,,,3.6,22.3,106.2,15.1,2.4,2.1,13.4,,,,3.0,1.9,0.4,,13.5,108.2,2.1,21.6,85.9,6.7,3.6,0.7,25.5,,4.06,,Thames_PP_20,12/07/2011,981,6926,1400,6166,289,34,10,803,2891,197,101,,,,,,,
TC20,18/07/11,Kennet at Woolhampton,18,7,11,14:28,14:30,,16.5,8.18,4644,8.33,42,100,183,,0.000,6.64,9.9,0.15,22.38,0.01,20.00,4.52,16.77,4.53,4.52,1.79,,,,,,,,-0.8,22.4,103.8,12.4,2.4,2.1,13.0,,,,2.9,3.0,0.9,,12.7,106.2,2.1,21.9,101.0,6.8,4.3,1.2,32.1,,4.41,,Thames_PP_20,19/07/2011,1645,28142,2794,11991,125,82,10,418,3920,183,130,,,,,,,
TC20,25/07/11,Kennet at Woolhampton,25,7,11,13:42,13:45,,17.2,7.98,4522,5.28,40,50,226,,0.025,6.93,4.28,0.12,23.93,0.03,21.35,4.82,17.51,4.94,4.84,2.04,,,,,,,,0.0,22.1,105.1,12.2,2.2,2.1,13.0,,,,3.0,3.8,0.6,,13.4,110.1,2.2,22.3,91.9,6.4,4.9,1.0,30.0,,4.03,,Thames_PP_20,26/07/2011,1015,7744,1024,7349,87,43,5,577,2232,29,43,,,,,,,
TC20,01/08/11,Kennet at Woolhampton,1,8,11,15:01,15:00,,19.3,8.11,4635,,61,87,100,,0.012,6.70,9.11,0.11,25.36,0.02,21.12,4.77,17.55,5.25,4.78,1.98,,,,,,,,1.4,22.0,104.5,9.0,2.8,2.1,14.2,,,,2.7,7.7,3.9,,14.2,106.5,2.1,21.3,81.4,6.5,10.1,2.8,25.1,,3.71,,Thames_PP_20,02/08/2011,1464,9387,1783,16793,83,103,26,442,2540,115,107,,,,,,,
TC20,08/08/11,Kennet at Woolhampton,8,8,11,12:48,12:45,,16.5,8.01,4555,7.23,60,75,99,,0.008,6.83,4.44,0.10,23.96,0.20,19.88,4.49,17.08,4.63,4.49,1.35,,,,,,,,3.1,22.7,107.2,13.5,2.5,2.2,13.8,,,,3.1,3.2,1.1,,13.2,106.7,2.1,21.9,99.0,6.9,5.1,1.1,25.5,,4.12,,Thames_PP_20,09/08/2011,1275,6719,1467,10274,154,48,0,587,3925,366,106,,,,,,,
TC20,15/08/11,Kennet at Woolhampton,15,8,11,13:14,13:15,,16.5,8.1,4661,7.38,64,86,100,,0.006,6.91,6.58,0.11,24.71,0.02,21.02,4.75,18.79,5.59,4.75,1.53,,,,,,,,-4.3,22.0,107.2,10.0,2.5,2.2,14.7,,,,2.8,2.9,0.5,,14.5,107.8,2.2,21.4,90.4,6.7,4.1,1.3,26.4,,3.70,,Thames_PP_20,15/08/2011,1520,9644,1486,10889,67,34,14,452,4468,351,96,,,,,,,
TC20,23/08/11,Kennet at Woolhampton,23,8,11,13:29,13:30,,15.4,7.89,4720,,83,103,120,,0.036,6.94,7.88,0.12,23.33,0.08,20.42,4.61,17.91,5.00,4.64,2.47,,,,,,,,0.7,22.7,103.9,13.7,2.4,2.2,13.4,,,,3.1,2.8,0.7,,13.4,104.2,2.2,22.3,107.2,7.2,4.4,1.0,38.4,,4.00,,Thames_PP_20,24/08/2011,1082,4564,981,5839,135,48,10,601,2992,168,106,,,,,,,
TC20,30/08/11,Kennet at Woolhampton,30,8,11,13:36,13:30,,14.9,8.08,4550,7.77,35,55,70,,0.027,7.05,5.79,0.14,25.20,0.00,21.54,4.86,20.21,5.69,4.88,2.47,,,,,,,,13.4,23.3,107.4,65.9,2.5,2.4,14.0,,,,5.0,2.2,1.0,,13.5,108.5,2.3,22.2,100.0,6.7,3.6,1.3,30.6,,4.06,,Thames_PP_20,31/08/2011,962,3117,529,4406,72,87,24,385,1986,82,125,,,,,,,
TC20,05/09/11,Kennet at Woolhampton,5,9,11,13:41,13:45,,15.7,8.04,4418,7.16,24,34,58,,0.029,6.81,5.86,0.12,25.39,0.39,21.43,4.84,20.06,5.80,4.86,2.13,,,,,,,,-0.6,22.7,103.6,12.3,2.6,2.2,13.6,,,,3.2,2.9,0.7,,13.7,103.7,2.2,22.3,94.6,6.3,4.1,1.2,29.4,,3.93,,Thames_PP_20,06/09/2011,1631,3780,587,3627,67,34,5,587,1342,91,82,,,,,,,
TC20,13/09/11,Kennet at Woolhampton,13,9,11,13:19,13:15,,15.5,8.04,4388,,32,36,70,,0.025,7.05,14.43,0.12,26.33,0.03,22.51,5.08,21.02,5.86,5.10,1.82,,,,,,,,0.8,23.3,101.4,20.1,2.8,2.4,14.9,,,,3.8,2.3,0.6,,14.6,106.3,2.3,22.8,117.6,7.3,4.7,1.0,46.4,,3.77,,Thames_PP_20,13/09/2011,2415,4492,592,4569,67,91,14,274,2487,58,72,,,,,,,
TC20,19/09/11,Kennet at Woolhampton,19,9,11,13:53,14:00,,14.0,8.08,4467,5.26,26,33,51,,0.018,6.65,3.92,0.12,25.93,0.03,23.43,5.29,20.54,5.93,5.30,0.81,,,,,,,,-1.4,22.0,104.5,10.2,2.7,2.2,14.5,,,,2.5,2.5,0.4,,14.4,106.0,2.3,21.6,76.8,5.0,3.4,0.7,41.4,,3.50,,Thames_PP_20,20/09/2011,529,1193,260,2727,19,5,5,265,1424,43,53,,,,,,,
TC20,26/09/11,Kennet at Woolhampton,26,9,11,13:45,13:45,,16.3,7.96,4574,5.81,24,32,49,,0.035,6.57,4.16,0.13,26.27,0.00,22.92,5.18,20.70,6.01,5.20,1.47,,,,,,,,2.2,23.7,107.4,14.2,2.9,2.4,15.4,,,,4.0,4.2,2.6,,15.5,107.7,2.3,23.2,75.6,6.1,6.3,1.2,23.5,,3.45,,Thames_PP_20,27/09/2011,495,1202,260,2443,29,58,5,284,943,43,58,,,,,,,
TC20,03/10/11,Kennet at Woolhampton,3,10,11,10:09,10:15,,15.4,7.88,4634,6.64,15,33,51,,0.075,6.58,3.42,0.13,26.81,0.00,22.53,5.09,20.71,5.72,5.14,1.77,,,,,,,,1.3,24.3,109.2,13.7,2.8,2.3,15.5,,,,4.0,4.6,1.6,,15.5,109.8,2.3,24.1,88.8,7.3,5.4,1.4,28.7,,3.25,,Thames_PP_20,04/10/2011,1039,1554,414,2867,67,164,24,192,1015,53,91,,,,,,,
TC20,10/10/11,Kennet at Woolhampton,10,10,11,9:39,9:45,,14.2,7.95,4562,8.4,23,38,54,,0.042,7.15,6.42,0.13,26.78,0.00,23.47,5.30,20.51,6.20,5.33,1.41,,,,,,,,1.8,23.5,107.1,12.9,2.9,2.3,15.3,,,,2.5,2.1,0.1,,15.3,111.2,2.3,23.3,100.3,6.2,5.0,1.2,43.1,,3.27,,Thames_PP_20,10/10/2011,875,1212,279,2251,72,183,29,164,664,19,63,,,,,,,
TC20,17/10/11,Kennet at Woolhampton,17,10,11,13:00,13:00,,10.3,7.87,4602,4.21,27,34,39,,0.046,7.17,6.08,0.09,25.58,0.00,23.12,5.22,21.72,6.42,5.26,1.78,,,,,,,,-2.4,22.5,109.2,13.1,2.9,2.3,15.4,,,,2.7,3.2,2.6,,15.4,108.8,2.3,22.3,63.1,4.6,3.6,0.4,22.9,,3.23,,Thames_PP_20,18/10/2011,693,813,216,1635,53,48,0,322,245,14,29,,,,,,,
TC20,25/10/11,Kennet at Woolhampton,25,10,11,10:25,10:30,,11.7,7.99,4821,5.89,28,39,45,,0.023,6.95,4.51,0.12,25.07,0.00,23.48,5.30,20.85,5.90,5.32,1.73,,,,,,,,0.5,22.6,111.5,12.6,3.0,2.3,15.9,,,,2.7,1.9,0.8,,15.8,110.1,2.3,21.8,64.2,4.7,4.1,0.8,29.7,,3.32,,Thames_PP_20,26/10/2011,726,587,250,1390,58,82,10,135,192,5,34,,,,,,,
TC20,31/10/11,Kennet at Woolhampton,31,10,11,9:30,9:30,,13,7.95,4648,7.74,31,25,52,,0.070,7.12,6.51,0.11,26.15,0.22,22.57,5.10,20.26,5.61,5.15,2.08,,,,,,,,-0.2,22.8,109.9,15.9,3.1,2.3,14.7,,,,3.5,2.5,0.4,,14.9,109.4,2.3,22.6,74.6,5.9,4.5,0.5,22.7,,3.48,,Thames_PP_20,31/10/2011,789,673,221,1380,34,77,10,115,197,10,43,,,,,,,
TC20,07/11/11,Kennet at Woolhampton,7,11,11,10:15,10:15,,10.6,7.83,4749,4.46,35,48,64,,0.034,7.56,5.43,0.12,26.97,0.23,22.65,5.11,20.70,5.76,5.14,2.48,,,,,,,,0.1,23.6,108.0,20.9,3.2,2.4,14.8,,,,4.3,4.4,2.5,,15.3,109.3,2.4,22.8,84.5,6.6,5.0,1.1,30.8,,3.70,,Thames_PP_20,08/11/2011,726,515,159,1121,48,125,14,82,212,0,96,,,,,,,
TC20,14/11/11,Kennet at Woolhampton,14,11,11,14:30,14:30,,11.1,7.9,3732,5.26,45,52,85,,0.047,8.04,2.48,0.11,25.47,0.05,23.22,5.24,19.46,5.56,5.28,3.19,,,,,,,,-1.1,22.4,108.0,14.6,3.1,2.3,15.1,,,,3.8,4.8,1.7,,14.7,110.0,2.3,21.7,84.2,6.5,6.5,1.8,34.6,,3.46,,Thames_PP_20,15/11/2011,308,260,77,1039,34,72,0,130,154,10,72,,,,,,,
TC20,21/11/11,Kennet at Woolhampton,21,11,11,9:40,9:45,canal closed through Berks,9.3,7.93,4852,3.40,39,52,66,,0.024,7.92,2.02,0.13,26.71,0.00,24.80,5.60,21.95,6.06,5.62,2.16,,,,,,,,-1.1,21.9,109.0,16.1,2.9,2.3,15.5,,,,2.6,2.8,1.0,,15.7,110.7,2.3,20.6,71.4,4.7,3.7,1.3,15.6,,3.28,,Thames_PP_20,22/11/2011,269,351,91,736,10,82,5,48,130,0,58,,,,,,,
TC20,28/11/11,Kennet at Woolhampton,28,11,11,10:16,10:15,"overnight ""severe"" frost",7.4,7.91,4715,4.65,40,48,56,,0.052,7.95,1.8,0.11,25.79,0.04,24.20,5.46,20.39,6.06,5.50,3.08,,,,,,,,1.3,21.6,114.1,14.4,3.0,2.3,15.4,,,,3.3,4.2,3.4,,15.7,110.6,2.3,20.2,73.2,5.3,3.4,0.7,21.0,,3.22,,Thames_PP_20,29/11/2011,255,192,38,678,29,58,5,67,96,0,43,,,,,,,
TC20,05/12/11,Kennet at Woolhampton,5,12,11,9:40,9:45,,7,8.04,4809,2.4,37,39,56,,0.063,7.56,2.67,0.12,27.32,0.05,26.15,5.91,22.54,6.90,5.95,2.92,,,,,,,,1.0,22.1,113.2,14.3,3.0,2.4,16.5,,,,2.8,3.3,1.4,,17.2,118.6,2.4,22.4,72.3,4.9,3.6,-1.9,32.9,,3.60,,Thames_PP_20,06/12/2011,313,183,53,721,24,67,0,24,125,5,34,,,,,,,
TC20,12/12/11,Kennet at Woolhampton,12,12,11,9:51,9:45,Follows a night of heavy rainfall.,5.6,7.92,4405,6.04,39,44,75,,0.030,7.10,5.07,0.12,40.08,0.05,23.97,5.41,28.20,6.77,5.43,1.95,,,,,,,,5.6,20.3,102.0,35.7,3.1,2.5,26.0,,,,5.4,3.8,7.1,,26.3,106.2,2.4,19.7,111.5,7.6,5.2,2.3,40.4,,5.76,,Thames_PP_20,14/12/2011,880,144,82,418,67,82,0,58,135,29,19,,,,,,,
TC20,19/12/11,Kennet at Woolhampton,19,12,11,10:22,10:15,,4.1,7.87,4599,3.83,28,24,73,,0.033,7.23,5.98,0.12,28.05,0.04,24.00,5.42,24.05,5.72,5.44,2.64,,,,,,,,3.9,24.1,111.8,26.4,2.8,2.5,16.9,,,,7.8,5.2,1.2,,16.6,112.7,2.5,23.3,89.3,8.2,3.9,1.4,20.2,,5.35,,Thames_PP_20,20/12/2011,106,467,82,1145,38,34,0,38,361,14,5,,,,,,,
TC20,03/01/12,Kennet at Woolhampton,3,1,12,9:24,9:30,,8.3,7.88,3691,8.43,60,77,87,,0.053,7.14,3.95,0.12,26.93,0.00,24.36,5.50,20.64,5.94,5.54,2.31,,,,,,,,4.1,22.5,104.1,14.3,2.7,2.4,14.6,,,,4.1,2.8,0.9,,14.8,105.9,2.4,21.8,127.4,8.5,5.2,1.1,46.5,,9.60,,Thames_PP_20,04/01/2012,48,96,58,471,5,5,0,29,58,10,5,,,,,,,
TC20,09/01/12,Kennet at Woolhampton,9,1,12,11:04,11:00,,8.4,7.83,4757,5.93,63,63,81,,0.083,7.46,2.08,0.14,25.86,0.09,25.19,5.69,23.80,7.05,5.75,2.84,,,,,,,,-8.4,23.7,113.7,16.0,2.7,2.4,14.5,,,,6.8,4.1,1.1,,14.7,110.4,2.4,22.0,83.3,8.5,3.2,0.4,25.2,,5.34,,Thames_PP_20,10/01/2012,207,183,38,717,29,72,10,48,82,5,24,,,,,,,
TC20,16/01/12,Kennet at Woolhampton,16,1,12,9:52,9:45,,3.2,7.96,4462,4.36,38,47,76,,0.079,7.34,2.93,0.14,25.76,0.00,25.61,5.78,23.20,6.56,5.84,2.40,,,,,,,,0.9,23.5,107.7,16.6,2.7,2.4,14.1,,,,5.7,2.5,0.5,,14.0,105.6,2.4,22.7,81.9,7.4,3.1,0.6,25.1,,4.42,,Thames_PP_20,17/01/2012,500,221,14,630,43,63,10,82,58,5,29,,,,,,,
TC20,23/01/12,Kennet at Woolhampton,23,1,12,10:14,10:15,,7.7,8.02,4719,6.43,26,28,70,,0.036,7.44,6.63,0.11,26.39,0.05,24.88,5.62,22.59,6.26,5.64,2.91,,,,,,,,-1.2,23.4,110.4,15.8,2.8,2.4,14.9,,,,5.5,2.4,0.3,,14.9,113.7,2.4,23.0,97.7,8.1,3.9,0.5,41.4,,4.67,,Thames_PP_20,25/01/2012,2212,298,53,972,72,77,24,82,139,0,38,,,,,,,
TC20,30/01/12,Kennet at Woolhampton,30,1,12,10:45,10:45,,5.5,7.89,4751,5.46,21,21,62,,0.030,7.18,10.90,0.13,26.20,0.02,25.21,5.69,23.30,6.27,5.71,2.10,,,,,,,,-1.3,22.9,108.8,18.5,2.7,2.4,15.1,,,,6.0,3.4,1.4,,14.6,106.0,2.3,22.5,86.3,7.5,4.6,1.1,30.3,,5.08,,Thames_PP_20,31/01/2012,3083,394,19,938,48,82,5,58,72,5,67,,,,,,,
TC20,07/02/12,Kennet at Woolhampton,7,2,12,14:25,14:30,,NA,7.86,4507,5.41,19,44,96,,0.047,6.92,9.81,0.12,31.75,0.01,27.07,6.11,22.34,7.21,6.15,1.56,,,,,,,,-1.7,22.7,112.3,11.0,2.7,2.4,18.3,,,,5.3,5.1,1.1,,18.1,113.2,2.4,22.0,89.9,7.5,6.7,1.8,29.6,,5.67,,Thames_PP_20,07/02/2012,2020,332,24,885,58,34,5,130,197,14,67,,,,,,,
TC20,13/02/12,Kennet at Woolhampton,13,2,12,10:38,10:45,Snowmelt in watercourses. Big thaw in last 24hrs.,5,NA,NA,NA,NA,38,77,,NA,6.98,NA,0.12,27.50,0.04,27.09,6.12,22.90,6.52,#VALUE!,2.17,,,,,,,,1.1,22.4,109.7,11.0,2.6,2.4,15.9,,,,5.3,2.8,0.0,,15.9,110.3,2.4,21.7,77.1,7.1,3.7,0.5,7.9,,5.09,,,,,,,,,,,,,,,,,,,,,
TC20,20/02/12,Kennet at Woolhampton,20,2,12,15:31,15:30,,6.5,7.91,4769,6.26,145,40,70,,NA,6.64,10.93,0.11,28.81,0.08,25.54,5.77,22.66,6.26,#VALUE!,2.20,,,,,,,,12.4,22.1,108.7,9.0,2.4,2.3,14.8,,,,4.3,2.5,0.6,,15.2,112.7,2.3,21.3,83.3,6.6,3.1,0.8,37.3,,4.87,,Thames_PP_20,21/02/2012,2491,558,77,693,43,67,10,106,96,0,53,,,,,,,
TC20,27/02/12,Kennet at Woolhampton,27,2,12,14:19,14:15,,9,7.95,4658,9.49,19,25,64,,0.047,6.22,23.11,0.11,26.03,0.07,24.83,5.61,21.82,6.30,5.64,2.36,,,,,,,,-4.2,22.5,107.7,11.4,2.4,2.4,14.1,,,,4.1,2.2,-0.2,,13.5,109.1,2.3,21.6,102.0,7.3,3.6,0.0,28.0,,4.87,,Thames_PP_20,28/02/2012,5012,1419,72,1380,221,164,34,159,77,0,58,,,,,,,
TC20,05/03/12,Kennet at Woolhampton,5,3,12,15:43,15:45,All river levels up due to weekend of rain,7.8,7.96,4382,16.4,20,28,98,,0.027,6.00,16.71,0.10,29.45,0.00,21.96,4.96,20.64,5.69,4.98,2.92,,,,,,,,12.9,21.7,102.7,21.3,2.6,2.3,16.1,,,,5.2,2.4,0.0,,16.0,102.4,2.3,21.1,200.0,12.1,5.6,0.9,76.0,,7.93,,Thames_PP_20,06/03/2012,6455,948,67,1289,96,255,38,149,269,10,53,,,,,,,
