Sample ID,Date,Site name,Day,Month,Year,Time,Time rounded,Notes,Temperature (oC),pH,Gran alkalinity μeq/L,Suspended solids mg/L,Soluble reactive phosphorus (μg/L),Total dissolved phosphorus (μg/L),Total phosphorus (μg/L),Total reactive phosphorus (μg/l),Dissolved ammonium (NH4) (mg/l),Dissolved silicon (mg Si/L) ,Chlorophyll-a (μg/L),Dissolved fluoride (mg F/L),Dissolved chloride (mg Cl/L),Dissolved nitrite (mg NO2/L),Dissolved nitrate (NO3),Dissolved Nitrate-N (mg N/L),Dissolved sulphate (mg SO4/L),Total dissolved nitrogen (mg N/L),N check,Dissolved organic carbon (mg/L),Field pH,Conductivity,Eh,DO Temp,% DO,DO     mg/l,,Dissolved Al (ppm),Dissolved B (ppb),Dissolved Ca (ppm),Dissolved Fe (ug/l)),Dissolved K (mg/l),Dissolved Mg (mg/l),Dissolved Na (mg/l),Dissolved P (ppm),Dissolved S (ppm),Dissolved Si (ppm),Dissolved Mn (ug/l),Dissolved Zn (ug/l),Dissolved Cu (ug/l),,Total Na (mg/l),Total Ca (mg/l),Total Mg (mg/l),Total B (ug/l),Total Fe (ug/l),Total Mn (ug/l),Total Zn (ug/l),Total Cu (ug/l),Total Al (ug/l),,Mean daily flow (m3/s),,Site,Date,Green_diatoms,Green_meso,Green meso 2,Green_pico,Crypto 1,Crypto 2,Crypto 3,Cyano1,Cyano2,Cyano3,Cyano4,,,,,,,
TC11,03/08/10,Ock at Abingdon,3,8,10,18:00,18:00,,19.2,8.15,4341,,331,353,359,,0.037,8.67,2.86,0.20,40.61,0.04,29.54,6.67,73.46,6.62,6.70,,,,,,,,,,59,114.6,,6.4,4.1,27.5,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,
TC11,10/08/10,Ock at Abingdon,10,8,10,13:10,13:15,,16.8,7.9,4107,3.64,275,299,325,,0.035,7.55,2.08,0.19,36.34,0.12,27.38,6.18,60.88,6.26,6.21,,,,,,,,,14.9,56,103.3,28.8,6.1,3.7,26.3,,,,7.0,5.2,3.3,,25.4,106.5,3.7,59,111.6,9.3,7.2,1.3,49.6,,0.51,,,,,,,,,,,,,,,,,,,,,
TC11,17/08/10,Ock at Abingdon,17,8,10,14:00,14:00,,17.1,7.98,4385,3.96,291,307,318,,0.035,7.85,1.69,0.23,37.54,0.05,25.55,5.77,70.06,5.77,5.80,,,,,,,,,19.1,56,114.0,32.9,5.8,4.1,24.2,,,,6.6,3.1,3.5,,24.2,114.0,4.0,59,90.6,7.6,2.9,0.0,39.9,,0.48,,,,,,,,,,,,,,,,,,,,,
TC11,24/08/10,Ock at Abingdon,24,8,10,14:20,14:15,,15.4,7.77,3778,,357,396,437,,0.170,7.05,6.25,0.20,37.65,0.15,21.79,4.92,77.93,5.71,5.05,,,,,,,,,0.5,58,97.0,37.6,6.8,3.6,21.6,,,,8.0,6.9,5.2,,22.6,102.9,3.7,63,205.0,14.4,6.7,3.6,43.3,,0.82,,,,,,,,,,,,,,,,,,,,,
TC11,31/08/10,Ock at Abingdon,31,8,10,14:15,14:15,,14.3,8,4599,4.20,236,248,276,,0.045,7.81,1.15,0.15,37.50,0.00,23.30,5.26,80.88,6.19,5.30,,,,,,,,,0.9,63,128.5,17.2,5.9,4.4,23.0,,,,5.7,2.3,1.2,,23.6,130.8,4.4,67,107.5,8.4,2.7,1.0,23.4,,0.62,,,,,,,,,,,,,,,,,,,,,
TC11,06/09/10,Ock at Abingdon,6,9,10,14:45,14:45,,15.3,7.95,4758,4,262,301,300,,0.017,7.49,1.96,0.14,40.42,0.00,28.95,6.54,75.42,7.18,6.55,,,,,,,,,1.5,62,121.2,12.5,6.1,4.2,26.0,,,,5.3,2.8,0.6,,26.9,115.8,4.1,64,121.7,8.0,2.9,0.7,36.4,,0.52,,,,,,,,,,,,,,,,,,,,,
TC11,14/09/10,Ock at Abingdon,14,9,10,11:55,12:00,,15.5,7.91,4297,,306,321,344,,0.005,8.21,4.78,0.07,41.12,0.00,27.50,6.21,77.13,6.76,6.21,,,,,,,,,3.4,63,126.0,14.2,6.6,4.5,27.3,,,,5.9,5.0,2.2,,27.9,123.7,4.4,64,127.8,9.7,3.3,1.5,33.7,,0.50,,,,,,,,,,,,,,,,,,,,,
TC11,21/09/10,Ock at Abingdon,21,9,10,14:45,14:45,,14.4,7.96,4760,8.2,320,332,366,,0.042,7.40,2.34,0.08,42.46,0.05,30.97,6.99,77.58,7.09,7.02,,,,,,,,,4.9,67,128.3,16.7,7.0,4.5,30.2,,,,5.3,3.2,0.7,,28.7,121.6,4.5,64,151.1,9.2,3.6,0.7,37.6,,0.45,,,,,,,,,,,,,,,,,,,,,
TC11,28/09/10,Ock at Abingdon,28,9,10,14:35,14:30,,12.5,7.96,4186,6.68,303,336,358,,0.040,7.73,2.11,0.09,39.95,0.00,31.49,7.11,73.18,7.18,7.14,,,,,,,,,1.7,61,125.6,14.8,7.0,4.3,27.6,,,,4.8,3.2,1.1,,25.8,120.8,4.2,59,140.0,8.3,3.1,1.4,36.2,,0.50,,,,,,,,,,,,,,,,,,,,,
TC11,05/10/10,Ock at Abingdon,5,10,10,15:50,15:45,,13.8,7.94,5160,,285,332,328,,0.032,7.48,2.3,0.09,39.45,0.00,22.40,5.06,82.91,4.86,5.08,,,,,,,,,2.1,67,127.6,21.3,7.0,4.6,25.0,,,,6.3,3.2,1.7,,24.1,121.3,4.6,65,198.8,11.7,3.8,1.9,49.7,,0.72,,,,,,,,,,,,,,,,,,,,,
TC11,12/10/10,Ock at Abingdon,12,10,10,15:10,15:15,,12.6,7.98,4894,8.24,313,323,348,,0.019,8.20,1.35,0.21,41.49,0.00,28.24,6.38,80.87,6.23,6.39,,,,,,,,,-0.9,65,129.3,17.0,7.1,4.5,26.3,,,,6.8,2.9,1.7,,25.9,127.9,4.6,65,170.6,11.5,3.6,1.2,48.7,,0.52,,,,,,,,,,,,,,,,,,,,,
TC11,19/10/10,Ock at Abingdon,19,10,10,14:30,14:30,,16.3,7.97,4916,4.86,292,317,339,,0.034,7.95,1.29,0.11,41.05,0.00,30.48,6.88,76.83,7.21,6.91,,,,,,,,,3.2,59,120.7,23.7,6.3,4.2,25.8,,,,5.1,3.5,1.4,,27.7,127.7,4.6,64,132.7,7.9,3.9,1.6,31.9,,0.53,,,,,,,,,,,,,,,,,,,,,
TC11,26/10/10,Ock at Abingdon,26,10,10,14:45,14:45,,7.4,7.95,4638,,289,310,331,,0.048,7.36,3.53,0.10,39.01,0.02,26.44,5.97,76.35,6.50,6.01,4.11,,,,,,,,-2.0,54,119.9,21.2,6.1,4.2,23.6,,,,4.9,3.1,2.4,,25.4,133.3,4.7,62,126.4,7.4,3.7,1.4,33.0,,0.56,,,,,,,,,,,,,,,,,,,,,
TC11,02/11/10,Ock at Abingdon,2,11,10,14:20,14:15,,11.4,7.97,5330,7.05,330,344,378,,0.025,2.63,1.89,0.09,41.93,0.00,27.42,6.19,80.82,6.79,6.21,4.04,,,,,,,,1.4,64,133.0,22.6,6.9,4.4,28.0,,,,6.1,2.6,1.9,,27.6,129.3,4.7,64,205.3,9.8,3.3,1.6,118.8,,0.51,,,,,,,,,,,,,,,,,,,,,
TC11,09/11/10,Ock at Abingdon,9,11,10,14:30,14:30,,8.2,7.85,4690,8.82,302,322,365,,0.154,6.92,0.26,0.14,39.82,0.11,29.79,6.73,83.38,8.25,6.85,7.78,,,,,,,,1.9,68,127.1,36.1,6.8,4.4,24.3,,,,8.1,3.7,2.0,,23.8,127.8,4.8,72,211.4,13.1,4.3,2.1,69.4,,1.40,,,,,,,,,,,,,,,,,,,,,
TC11,16/11/10,Ock at Abingdon,16,11,10,14:50,14:45,,5.7,7.95,5258,,304,325,348,,0.054,2.99,0.89,0.14,42.93,0.10,30.48,6.88,86.95,7.89,6.92,6.14,,,,,,,,5.1,70,140.9,27.5,6.7,5.1,26.7,,,,6.3,2.7,1.4,,26.2,138.3,5.3,72,133.1,8.7,3.4,1.2,44.7,,0.96,,,,,,,,,,,,,,,,,,,,,
TC11,23/11/10,Ock at Abingdon,23,11,10,14:45,14:45,,7.7,7.98,5052,4.42,312,347,352,,0.036,3.00,0.48,0.11,45.99,0.10,29.92,6.76,87.39,7.99,6.78,5.25,,,,,,,,-1.6,65,133.3,21.0,6.1,4.7,27.1,,,,6.3,3.2,2.0,,29.7,147.5,5.3,71,127.6,8.3,3.1,1.1,45.5,,0.79,,,,,,,,,,,,,,,,,,,,,
TC11,30/11/10,Ock at Abingdon,30,11,10,14:50,14:45,,1.7,7.98,5112,2.85,268,291,321,,0.126,7.55,0.48,0.15,50.93,0.14,34.37,7.76,84.54,9.52,7.86,4.34,,,,,,,,-0.7,60,136.3,19.7,5.9,4.7,31.2,,,,7.3,3.1,0.8,,32.1,141.5,5.0,63,113.8,8.9,3.7,1.5,19.8,,0.66,,,,,,,,,,,,,,,,,,,,,
TC11,07/12/10,Ock at Abingdon,7,12,10,14:45,14:45,,2.2,7.9,4933,,278,314,338,,0.138,7.58,1.15,0.16,59.44,0.23,31.32,7.07,85.41,8.24,7.18,4.49,,,,,,,,0.0,59,134.2,22.6,6.3,4.9,36.9,,,,7.2,3.0,1.3,,40.9,138.6,5.2,63,98.0,8.6,3.5,17.5,1.1,,0.78,,,,,,,,,,,,,,,,,,,,,
TC11,14/12/10,Ock at Abingdon,14,12,10,14:25,14:30,,4,7.94,4624,4.11,303,332,372,,0.084,7.23,1.81,0.16,45.08,0.24,32.50,7.34,86.32,7.92,7.40,4.91,,,,,,,,32.4,62,135.9,108.3,6.1,4.8,28.4,,,,7.4,3.1,1.3,,29.7,141.9,5.3,65,20.2,5.9,3.1,1.1,-1.4,,0.69,,,,,,,,,,,,,,,,,,,,,
TC11,21/12/10,Ock at Abingdon,21,12,10,16:00,16:00,,0.5,7.88,5206,3.35,302,323,351,,0.570,7.43,1.31,0.19,83.96,0.27,37.34,8.43,88.89,9.32,8.87,NA,,,,,,,,1.3,57,136.8,23.6,6.7,4.9,50.1,,,,8.1,4.2,2.9,,58.4,154.8,5.5,66,128.8,9.9,5.8,1.7,34.8,,0.69,,,,,,,,,,,,,,,,,,,,,
TC11,04/01/11,Ock at Abingdon,4,1,11,14:40,14:45,,3.7,8.02,4905,,242,271,284,,0.090,6.95,1.62,0.24,48.98,0.17,38.27,8.64,90.05,9.09,8.71,NA,,,,,,,,1.1,66,140.4,16.9,5.5,5.3,28.8,,,,7.1,2.2,0.0,,30.5,149.7,5.5,69,110.2,8.9,2.8,0.1,31.7,,0.99,,,,,,,,,,,,,,,,,,,,,
TC11,11/01/11,Ock at Abingdon,11,1,11,14:50,14:45,High flow after rain,5.7,7.92,4609,14.06,186,205,253,,0.143,7.31,2.12,0.34,51.06,0.18,49.68,11.22,79.78,11.50,11.32,NA,,,,,,,,7.8,68,137.3,25.0,4.9,5.1,29.2,,,,7.2,2.8,0.5,,30.2,137.8,5.2,69,328.1,13.6,4.5,3.2,179.6,,2.42,,,,,,,,,,,,,,,,,,,,,
TC11,18/01/11,Ock at Abingdon,18,1,11,14:50,14:45,,6.3,7.72,3386,160.40,216,254,568,,0.100,7.01,8.77,0.40,26.38,0.09,40.37,9.12,44.26,11.50,9.19,NA,,,,,,,,482.9,63,95.3,483.8,4.8,3.9,15.2,,,,13.1,2.6,3.3,,15.2,100.8,4.2,70,3560.8,59.7,14.4,11.2,2011.2,,6.59,,,,,,,,,,,,,,,,,,,,,
TC11,25/01/11,Ock at Abingdon,25,1,11,14:40,14:45,,6.3,7.96,5052,,154,170,197,,0.070,7.77,1.38,0.28,38.02,0.09,44.00,9.94,78.80,11.20,9.99,NA,,,,,,,,5.2,67,138.9,17.9,4.5,4.9,21.3,,,,8.4,1.9,2.0,,20.8,134.5,4.8,68,205.9,12.0,3.1,2.5,85.1,,2.29,,,,,,,,,,,,,,,,,,,,,
TC11,01/02/11,Ock at Abingdon,1,2,11,14:05,14:00,,3.7,7.9,5247,5.84,167,177,203,,0.143,7.81,0.69,0.21,38.51,0.13,38.15,8.61,77.30,8.69,8.72,NA,,,,,,,,-1.3,59,142.0,12.7,5.0,4.8,23.7,,,,9.4,2.0,0.8,,23.2,142.4,4.8,59,132.8,12.0,2.8,1.1,41.8,,1.47,,,,,,,,,,,,,,,,,,,,,
TC11,08/02/11,Ock at Abingdon,8,2,11,15:30,15:30,,6.9,7.99,5092,6.07,192,197,226,,0.055,7.69,1.12,0.19,39.78,0.12,34.51,7.79,79.42,7.51,7.83,NA,,,,,,,,5.7,63,144.2,15.5,5.5,5.1,24.7,,,,8.1,2.4,1.4,,25.0,137.0,4.9,62,156.7,11.0,2.9,0.9,45.9,,1.25,,,,,,,,,,,,,,,,,,,,,
TC11,14/02/11,Ock at Abingdon,14,2,11,15:00,15:00,,7.1,7.92,5071,,240,257,304,,0.143,7.29,3.67,0.25,43.10,0.07,32.34,7.30,77.82,7.98,7.41,NA,,,,,,,,6.5,69.6,138.0,19.7,6.0,5.1,28.4,,,,8.4,2.6,1.2,,28.5,139.0,5.2,70.3,294.9,14.9,4.3,2.0,108.5,,2.35,,,,,,,,,,,,,,,,,,,,,
TC11,22/02/11,Ock at Abingdon,22,2,11,15:00,15:00,,6.8,7.87,4213,17.81,177,207,244,,0.063,7.56,2.08,0.33,36.92,0.09,41.03,9.26,78.90,10.16,9.31,NA,,,,,,,,52.5,77.8,141.0,76.0,4.9,6.1,23.4,,,,10.8,2.4,1.8,,23.4,136.5,6.0,77.9,427.6,16.1,4.7,2.5,197.2,,2.62,,,,,,,,,,,,,,,,,,,,,
TC11,01/03/11,Ock at Abingdon,2,3,11,14:50,14:45,,6,7.9,5110,11.53,149,158,196,,0.044,6.96,1.74,0.35,34.48,0.06,45.45,10.26,73.13,11.28,10.29,NA,,,,,,,,9.8,78.7,143.1,28.9,4.4,5.7,22.0,,,,7.3,2.5,1.9,,21.6,142.8,5.7,79.6,282.1,12.5,3.4,2.0,117.5,,3.31,,Thames_PP_11,02/03/2011,0,5,14,29,0,0,0,43,5122,0,0,,,,,,,
TC11,08/03/11,Ock at Abingdon,8,3,11,15:20,15:15,,5.7,8,5107,,167,193,215,,0.067,6.94,2.29,0.28,38.88,0.09,39.92,9.01,79.64,9.74,9.06,NA,,,,,,,,0.3,67.1,147.0,14.6,5.2,5.3,23.9,,,,9.4,2.7,1.8,,23.3,147.8,5.3,67.8,215.2,13.1,3.1,1.9,101.7,,1.62,,Thames_PP_11,08/03/2011,322,77,24,640,24,5,0,24,14,0,14,,,,,,,
TC11,15/03/11,Ock at Abingdon,15,3,11,15:15,15:15,,9.3,8.24,4778,4.18,206,229,254,,0.035,5.88,3.23,0.23,39.34,0.11,35.50,8.02,78.09,8.88,8.04,NA,,,,,,,,0.7,61.9,139.9,15.5,5.3,5.0,23.9,,,,7.6,3.3,1.2,,24.1,143.6,5.0,63.5,131.0,10.1,2.7,1.8,38.0,,1.25,,Thames_PP_11,16/03/2011,553,106,77,731,0,5,0,10,5,0,0,,,,,,,
TC11,22/03/11,Ock at Abingdon,22,3,11,14:30,14:30,,10.6,8.13,4393,4.84,184,203,235,,0.026,5.30,7.02,0.16,38.14,0.07,33.13,7.48,73.93,8.26,7.50,NA,,,,,,,,3.8,59.6,137.3,12.1,5.4,4.7,23.5,,,,6.3,1.9,0.9,,23.8,137.8,4.7,61.0,112.1,8.2,2.4,1.2,31.3,,1.13,,Thames_PP_11,22/03/2011,779,173,135,765,14,10,5,53,96,0,5,,,,,,,
TC11,29/03/11,Ock at Abingdon,29,3,11,14:50,14:45,,10.7,8.25,4393,,162,194,215,,0.026,3.92,21.13,0.16,38.36,0.06,30.36,6.86,74.82,7.52,6.87,NA,,,,,,,,6.0,58.9,132.7,14.8,5.5,4.7,23.7,,,,7.2,2.0,1.2,,24.4,132.4,4.7,59.4,114.1,9.2,2.4,1.1,31.8,,1.04,,Thames_PP_11,29/03/2011,861,164,120,683,19,10,0,38,120,0,38,,,,,,,
TC11,05/04/11,Ock at Abingdon,5,4,11,15:10,15:15,,10.4,8.14,5058,5.68,190,213,237,,0.031,4.67,12.37,0.16,38.02,0.06,29.99,6.77,71.51,7.54,6.79,NA,,,,,,,,-1.4,55.2,133.3,14.3,5.7,4.6,24.4,,,,8.2,2.3,1.4,,24.7,131.6,4.6,56.1,111.7,10.5,2.7,1.0,26.6,,0.97,,Thames_PP_11,06/04/2011,1419,240,192,1049,38,14,10,77,173,0,130,,,,,,,
TC11,11/04/11,Ock at Abingdon,11,4,11,14:40,14:45,,13.3,8.13,4729,6.73,236,257,287,,0.023,4.17,11.32,0.16,38.11,0.07,29.70,6.71,70.32,6.59,6.72,NA,,,,,,,,-0.5,58.1,129.4,12.7,5.8,4.5,25.2,,,,8.8,2.6,1.6,,25.3,129.4,4.5,58.8,148.7,12.8,2.9,1.2,41.9,,0.86,,Thames_PP_11,11/04/2011,798,279,106,1145,5,38,10,58,308,5,5,,,,,,,
TC11,19/04/11,Ock at Abingdon,19,4,11,14:50,14:45,,13.3,8.21,4798,,234,257,283,,0.029,4.48,5.01,0.18,37.71,0.05,31.08,7.02,71.11,7.80,7.04,NA,,,,,,,,0.9,54.6,124.5,10.7,5.4,4.3,24.6,,,,8.2,2.2,1.6,,24.8,125.7,4.3,54.9,146.3,12.3,2.6,1.4,39.8,,0.76,,Thames_PP_11,20/04/2011,1251,510,120,2164,19,58,14,82,606,0,67,,,,,,,
TC11,26/04/11,Ock at Abingdon,26,4,11,15:10,15:15,,14.2,8.08,4518,9.55,276,316,366,,0.034,5.35,9.88,0.18,39.21,0.14,35.77,8.08,69.42,8.89,8.10,NA,,,,,,,,-0.2,56.1,126.6,13.4,6.2,4.3,27.2,,,,9.9,2.5,1.4,,27.7,126.9,4.4,57.7,192.2,16.4,3.4,1.8,57.1,,0.64,,Thames_PP_11,27/04/2011,491,880,245,3564,19,19,5,106,596,0,101,,,,,,,
TC11,03/05/11,Ock at Abingdon,3,5,11,14:55,15:00,,12.7,8.16,4547,8.19,256,285,322,,0.007,6.02,5.78,0.15,37.01,0.07,33.89,7.65,68.94,8.25,7.65,NA,,,,,,,,0.9,51.4,123.1,12.9,5.9,4.3,24.9,,,,8.3,1.3,2.1,,24.7,119.6,4.2,51.0,150.6,13.0,2.8,1.6,43.7,,0.56,,Thames_PP_11,04/05/2011,548,611,192,3944,38,14,0,178,308,0,72,,,,,,,
TC11,09/05/11,Ock at Abingdon,9,5,11,15:40,15:45,,15.8,7.83,4239,,316,375,415,,0.041,6.52,8.35,0.17,36.90,0.17,20.83,4.70,59.29,5.46,4.73,NA,,,,,,,,6.3,58.7,114.6,26.8,7.0,4.1,24.4,,,,10.7,3.5,2.1,,22.2,111.7,4.0,57.6,196.8,17.2,4.1,2.2,61.0,,0.73,,Thames_PP_11,10/05/2011,442,755,317,3564,63,53,10,120,255,0,19,,,,,,,
TC11,16/05/11,Ock at Abingdon,16,5,11,15:20,15:15,,13.3,8.11,4608,9.48,308,356,452,,0.007,7.39,2.38,0.16,37.54,0.17,33.68,7.60,67.64,8.51,7.61,NA,,,,,,,,-0.1,52.5,124.4,13.8,6.1,4.3,26.0,,,,8.0,4.4,1.3,,26.2,129.9,4.2,52.4,167.4,14.1,3.5,1.4,51.4,,0.54,,Thames_PP_11,17/05/2011,106,164,87,4074,19,10,0,188,135,0,5,,,,,,,
TC11,24/05/11,Ock at Abingdon,24,5,11,14:50,14:45,,13.7,8.06,4415,8.02,321,352,387,,0.037,6.81,3.50,0.15,35.76,0.13,28.84,6.51,64.47,7.60,6.54,NA,,,,,,,,8.4,52.0,119.8,18.7,5.9,4.1,25.3,,,,5.5,1.5,1.0,,24.7,119.1,4.1,52.8,147.9,10.7,3.2,1.1,47.2,,0.45,,Thames_PP_11,25/05/2011,154,192,115,1626,24,5,0,154,173,0,34,,,,,,,
TC11,31/05/11,Ock at Abingdon,31,5,11,15:10,15:15,,13.6,7.97,3887,,331,381,369,,0.055,7.73,4.38,0.14,35.85,0.11,28.52,6.44,63.63,7.69,6.48,NA,,,,,,,,12.0,50.5,114.7,18.4,5.9,4.0,24.4,,,,6.1,2.7,1.3,,23.8,117.2,3.9,50.6,160.9,11.6,3.4,1.3,50.3,,0.51,,Thames_PP_11,31/05/2011,135,317,43,957,29,5,5,168,471,19,34,,,,,,,
TC11,07/06/11,Ock at Abingdon,7,6,11,15:50,15:45,,14.5,7.95,4613,11.37,435,454,497,,0.059,7.41,3.47,0.15,39.57,0.15,28.99,6.55,67.42,6.99,6.59,3.94,,,,,,,,3.8,55.1,117.6,13.7,6.6,4.1,28.4,,,,6.6,2.5,1.0,,28.6,119.7,4.3,57.6,191.7,13.7,3.6,1.5,59.7,,0.44,,Thames_PP_11,07/06/2011,178,572,91,1169,34,29,0,192,332,14,43,,,,,,,
TC11,14/06/11,Ock at Abingdon,14,6,11,15:00,15:00,,15.5,7.96,4262,10.95,400,438,483,,0.084,6.79,4.43,0.14,37.13,0.12,22.76,5.14,66.76,5.16,5.20,3.75,,,,,,,,3.1,53.1,114.2,18.3,6.5,4.3,25.5,,,,5.8,3.1,1.9,,24.9,114.0,4.3,53.7,205.9,13.1,4.1,1.9,77.1,,0.50,,Thames_PP_11,15/06/2011,202,327,96,1097,14,5,14,226,645,0,34,,,,,,,
TC11,21/06/11,Ock at Abingdon,21,6,11,15:50,15:45,,16,8.06,4456,,371,405,435,,0.043,7.12,3.99,0.15,37.76,0.03,25.59,5.78,61.86,5.92,5.81,3.31,,,,,,,,8.4,51.5,116.0,15.4,6.0,4.0,25.9,,,,5.8,3.6,1.5,,25.9,114.8,4.0,52.7,191.4,13.7,4.5,1.8,59.6,,0.45,,Thames_PP_11,22/06/2011,178,447,120,2237,53,24,5,101,250,0,48,,,,,,,
TC11,28/06/11,Ock at Abingdon,28,6,11,15:05,15:00,,18.6,7.84,4261,15.45,398,425,486,,0.094,2.03,4.64,0.15,39.52,0.12,25.50,5.76,67.87,6.03,5.83,3.93,,,,,,,,4.5,58.3,114.9,13.7,6.5,4.1,26.9,,,,8.7,3.2,2.1,,27.8,116.4,4.1,59.5,254.1,20.0,5.8,2.9,86.2,,0.40,,Thames_PP_11,28/06/2011,240,770,433,1558,38,34,14,197,707,24,82,,,,,,,
TC11,05/07/11,Ock at Abingdon,5,7,11,14:45,14:45,,17,7.85,4357,11.75,385,422,456,,0.064,8.32,4.68,0.15,43.15,0.14,29.81,6.73,73.46,7.22,6.78,3.44,,,,,,,,0.6,60.2,116.3,13.1,6.7,4.2,30.8,,,,6.9,3.1,1.2,,32.1,118.9,4.3,62.2,206.3,14.9,4.8,1.8,71.9,,0.37,,Thames_PP_11,05/07/2011,221,366,221,923,34,19,0,250,861,10,14,,,,,,,
TC11,12/07/11,Ock at Abingdon,12,7,11,15:10,15:15,,16.7,7.88,4156,,341,386,423,,0.052,8.43,3.58,0.16,40.86,0.13,27.32,6.17,66.59,6.37,6.21,3.14,,,,,,,,16.2,57.7,112.5,13.3,6.4,4.1,28.8,,,,6.0,3.0,1.7,,29.9,114.4,4.1,58.5,184.4,12.9,4.9,2.7,65.6,,0.33,,Thames_PP_11,12/07/2011,173,226,48,649,24,0,0,164,173,0,48,,,,,,,
TC11,19/07/11,Ock at Abingdon,19,7,11,14:55,15:00,,15.8,7.97,4458,10.61,397,472,516,,0.060,7.84,3.2,0.17,40.31,0.08,25.55,5.77,65.44,5.90,5.81,3.42,,,,,,,,2.6,58.0,114.8,15.7,6.9,4.1,28.8,,,,5.9,4.4,1.5,,28.9,114.4,4.1,59.5,194.6,12.6,5.6,2.1,82.6,,0.38,,Thames_PP_11,20/07/2011,154,168,72,3631,10,5,0,226,265,10,72,,,,,,,
TC11,26/07/11,Ock at Abingdon,26,7,11,14:25,14:30,,16.2,7.95,4529,11.91,349,376,422,,0.039,8.34,2.23,0.14,44.18,0.05,32.47,7.33,71.96,8.12,7.36,3.10,,,,,,,,3.3,59.1,117.1,12.3,6.6,4.1,31.8,,,,5.2,3.4,1.5,,32.2,118.4,4.1,60.3,176.9,11.5,4.9,1.3,61.5,,0.31,,Thames_PP_11,26/07/2011,159,188,48,1116,24,10,0,125,231,0,67,,,,,,,
TC11,02/08/11,Ock at Abingdon,2,8,11,13:05,13:00,,19.2,7.89,4549,,346,397,424,,0.057,8.38,4.55,0.14,43.06,0.06,27.86,6.29,68.23,6.77,6.33,3.77,,,,,,,,6.3,60.5,113.4,12.3,6.4,4.0,30.6,,,,5.4,3.3,1.3,,30.9,116.4,4.1,62.5,209.3,13.7,4.9,2.0,75.1,,0.34,,Thames_PP_11,03/08/2011,186,234,74,826,30,18,2,260,111,3,29,,,,,,,
TC11,09/08/11,Ock at Abingdon,9,8,11,15:10,15:15,,15.5,7.92,4377,12.67,410,468,500,,0.042,8.39,3.01,0.13,43.87,0.04,28.40,6.41,71.88,6.71,6.44,3.23,,,,,,,,7.2,61.4,121.4,16.3,7.1,4.4,32.5,,,,5.7,3.5,1.8,,31.9,120.1,4.4,61.4,209.9,13.5,4.9,1.7,68.9,,0.30,,Thames_PP_11,10/08/2011,115,164,38,669,14,5,0,164,135,14,19,,,,,,,
TC11,16/08/11,Ock at Abingdon,16,8,11,14:50,14:45,,16.5,7.97,4564,13.27,380,434,465,,0.051,8.73,2.23,0.14,42.75,0.04,29.41,6.64,71.52,7.28,6.68,3.88,,,,,,,,-5.8,59.2,116.6,13.3,6.7,4.3,30.0,,,,5.4,2.8,1.1,,30.7,118.5,4.3,60.0,215.1,12.9,5.2,1.9,77.1,,0.30,,Thames_PP_11,16/08/2011,111,168,63,827,10,5,0,111,125,10,14,,,,,,,
TC11,23/08/11,Ock at Abingdon,23,8,11,15:00,15:00,,15.4,7.78,4350,,353,396,438,,0.060,8.08,2.73,0.15,41.00,0.06,24.28,5.48,69.27,6.07,5.53,4.00,,,,,,,,2.6,55.5,109.7,16.0,6.8,4.1,29.3,,,,5.5,4.4,1.6,,29.3,113.5,4.2,57.9,264.0,13.1,7.0,2.4,150.2,,0.37,,Thames_PP_11,24/08/2011,82,207,43,529,14,19,5,135,144,5,34,,,,,,,
TC11,30/08/11,Ock at Abingdon,30,8,11,15:15,15:15,,14.9,7.86,4398,11.78,349,383,436,,0.041,8.00,3.88,0.17,43.52,0.08,28.09,6.34,76.33,4.88,6.37,4.29,,,,,,,,3.3,57.2,120.0,13.7,6.8,4.4,28.3,,,,5.3,2.6,0.9,,27.4,120.9,4.5,58.6,239.9,12.9,5.1,1.9,69.0,,0.38,,Thames_PP_11,31/08/2011,111,154,48,500,14,10,10,72,164,5,24,,,,,,,
TC11,06/09/11,Ock at Abingdon,6,9,11,15:30,15:30,Sample taken U/S of usual site,15,7.86,4354,15.57,373,424,449,,0.057,8.16,2.75,0.15,43.77,0.11,28.07,6.34,76.10,7.50,6.38,3.46,,,,,,,,3.4,54.3,115.4,17.0,7.3,4.4,29.9,,,,4.8,3.7,1.8,,30.0,116.2,4.4,55.0,216.2,11.5,6.0,2.4,117.9,,0.37,,Thames_PP_11,07/09/2011,67,245,48,774,14,0,10,149,322,10,29,,,,,,,
TC11,13/09/11,Ock at Abingdon,13,9,11,15:20,15:15,,15.3,7.89,4568,,393,429,468,,0.030,8.44,2.99,0.15,46.45,0.04,27.54,6.22,78.49,6.87,6.24,3.60,,,,,,,,7.4,59.9,118.1,19.2,7.6,4.5,32.5,,,,5.9,3.5,0.7,,32.9,121.7,4.5,61.9,222.5,12.9,4.9,1.5,126.9,,0.32,,Thames_PP_11,13/09/2011,48,341,43,519,19,5,5,96,154,0,10,,,,,,,
